Complexity,Loss,Equation
1,0.00045010966,"0.006860569"
3,0.0003898296,"0.017564237 / x1"
5,0.0003855486,"0.015985155 / (x1 * x1)"
6,0.00038109164,"(0.018273326 / sqrt(x1)) / x1"
17,0.00038036553,"((abs(exp(x1 + (sqrt(exp(0.76143837 / x1)) - x1))) / -0.81180805) * -0.0030521215) / x1"
18,0.00037672828,"(sqrt(exp((-1.2288395 / (x1 * -0.54683083)) + sqrt(x1 + 2.090995))) - (x1 + 0.20943664)) * 0.002851999"
