Complexity,Loss,Equation
1,0.040621657,"x2_c"
3,0.0018220404,"D_lor_raw * x2_c"
5,7.152188e-5,"-1.6441526 - (D_lor_raw * -1.6339786)"
7,1.2880887e-5,"((D_lor_raw * 1.4809164) + -0.7719886) / D_inv_raw"
9,2.3276486e-6,"((-1.9999632 - (D_lor_raw * -1.9999622)) - x2_c) * D_inv_raw"
11,2.3021776e-6,"((D_lor_raw + (D_lor_raw * 0.86766124)) - (0.18023159 / D_exp_raw)) + -1.6875523"
