Complexity,Loss,Equation
1,0.01850902,"0.31249303"
3,0.008414197,"0.5110689 / x1"
4,0.00133895,"0.4730524 / sqrt(x1)"
5,0.00041127778,"0.99096215 / (x1 - -0.92840046)"
7,0.00040866318,"(-1.065149 / (-1.0156852 - x1)) + -0.013026793"
