Complexity,Loss,Equation
1,27.816143,"-0.34446788"
3,27.709682,"-0.7373874 / x1"
4,27.70968,"-0.7391992 / abs(x1)"
5,27.694546,"(-0.59616894 / x1) / x1"
7,27.681467,"-0.13212214 - ((0.51552975 / x1) / x1)"
8,27.62775,"exp((-0.09574437 - x1) * x1) / -0.3958433"
9,26.551113,"(0.5156728 / ((x1 - 1.2474413) * 9.189641)) + -0.25459117"
13,26.431986,"(-4.2027187 - x1) * (x1 * (-0.34739563 / ((x1 - 1.2139032) * 9.291054)))"
15,25.847021,"(((x1 + -5.9921393) - 0.18399112) * (-0.8129307 / ((x1 - 1.2217472) * 14.2158985))) + -0.34844285"
