Complexity,Loss,Equation
1,0.28297597,"0.9119792"
2,0.0013359602,"log(x1)"
4,0.0007456142,"log(x1 + 0.035891976)"
6,0.0006962471,"log((-0.05825084 - x1) * -0.9892553)"
17,0.000696225,"log(sqrt(abs((((x1 + 0.035891976) * -0.08662087) - abs(x1)) * ((x1 * -0.89931256) + -0.1069437))))"
