Complexity,Loss,Equation
1,0.31701964,"0.8763068"
2,0.007655864,"log(x1)"
4,0.0062685735,"log(x1 + 0.059027866)"
6,0.006267103,"log(x1 + 0.05624211) + 0.0020897577"
18,0.0061952597,"(-0.26486787 / x1) + log(log(abs(exp(abs((x1 + (x1 - -0.33104488)) - x1)) + 0.23574853)))"
23,0.0060448293,"log(x1 + ((-0.11006421 / ((log(x1) / -0.5088063) + 0.10452491)) * log(x1 + (x1 / exp((x1 + x1) / 0.21979587)))))"
