Complexity,Loss,Equation
1,0.006038644,"1.0650209"
5,0.00027791137,"exp(0.40143612 / exp(x1))"
7,0.00014669728,"abs(exp(0.44830817 / abs(exp(x1))))"
8,0.00014238208,"exp(abs(0.40143612 / exp(x1 / 1.1167382)))"
20,0.0001317561,"exp(exp(abs((exp(log(x1)) * 0.40143612) / exp(0.4856919 * x1))) * ((0.40143612 / exp(x1)) / 1.1167382))"
24,0.00013120357,"exp(((0.409785 / exp(x1)) / 1.1141152) * abs(exp(exp(log(x1)) * (0.3737903 / exp((x1 / (x1 / x1)) * 0.5109135)))))"
