Complexity,Loss,Equation
1,0.1549044,"1.6242776"
2,0.0033964016,"sqrt(x1)"
4,0.0033571974,"sqrt(x1 + 0.017984927)"
6,0.0033357404,"sqrt(x1 + 0.06256025) + -0.016023811"
9,0.0033317693,"abs(sqrt(x1 + ((2.1340804 / x1) * 0.012763158)))"
27,0.0032819367,"exp(log((4.1361027 / ((x1 + (1.9204077 - ((x1 - (0.1791488 - (x1 + (-1.286598 - x1)))) + 0.65760493))) + (x1 + 4.209733))) * x1)) + 0.48968956"
