Complexity,Loss,Equation
1,2.192161,"0.23463315"
4,2.1918244,"0.32617602 / sqrt(x1)"
5,2.1141295,"0.15380214 / abs(log(x1))"
11,2.1140976,"abs(-0.17691767 / (log(x1) / (-0.51950324 / 0.5975814))) + -0.0011479605"
14,2.1069024,"((x1 + x1) * 0.056821726) / abs(x1 - ((x1 * -0.057119984) + 1.0886499))"
16,2.1005473,"abs((-0.19185968 / (x1 - ((x1 * -0.65671253) + 1.8807231))) + ((x1 + x1) * 0.03308387))"
21,2.087133,"abs((((-0.023007631 / (x1 - 1.448466)) * x1) * 0.75578994) + abs((-0.13521186 / (1.0844793 - x1)) * (-0.2247154 / x1)))"
