Complexity,Loss,Equation
1,1182.4133,"33.51235"
2,39.394318,"exp(x1)"
4,33.0871,"exp(x1) + x1"
5,3.0999825,"(x1 * x1) * x1"
7,3.0926404,"((x1 * x1) * x1) - 0.06454318"
13,3.087507,"(((x1 * (x1 / x1)) * x1) - 0.14031474) * (x1 - -0.033565965)"
15,3.0800517,"exp(log(x1 * (x1 / (((x1 / x1) / x1) - 0.0005136046)))) + -0.15720847"
22,3.0559978,"abs(x1 * (((x1 + 0.3489517) - ((x1 + 0.5526043) - ((x1 * (0.199936 - (x1 / 1.7043428))) + -0.052315578))) * -1.8044147))"
27,2.9773085,"(x1 * abs(abs(((x1 / abs(x1 / x1)) * 1.04996) - ((((x1 * x1) / abs(x1 / x1)) - -1.9775487) * 1.1374427)))) - 1.2826384"
