Complexity,Loss,Equation
1,0.87723464,"0.16271096"
4,0.8715085,"0.07564493 / log(x1)"
5,0.8428874,"0.08824848 / abs(log(x1))"
6,0.8412401,"0.10535453 / abs(log(abs(x1)))"
8,0.8399294,"abs(0.09296482 / log(abs(x1 - 0.018267721)))"
16,0.83783025,"abs(sqrt(abs(0.03547211 - (0.119947955 / abs(((x1 - exp(x1)) / 0.6534167) + 2.803115)))))"
20,0.8376211,"sqrt(abs(abs(0.09291797 - (abs(0.15111908 / (((x1 - exp(x1)) / 0.6695908) + 2.73037)) - -0.049557127)))) / 1.3245373"
21,0.822378,"abs(abs(log(abs(sqrt(abs((0.24583483 / ((x1 - 1.0794165) * -0.42090738)) / (x1 - 2.7866797)) + 1.6037703) / -1.4713489))))"
