Complexity,Loss,Equation
1,0.040621657,"x2_c"
3,0.0018220408,"D_lor_raw / D_inv_raw"
5,6.469555e-6,"0.7321572 / (D_inv_raw + -0.8884094)"
7,5.072647e-6,"(0.72684634 / (D_inv_raw + -0.89184505)) - -0.001993083"
9,2.359834e-6,"0.75616217 / (D_inv_raw + (-0.78714526 - (x2_c * 0.12135833)))"
11,2.3472228e-6,"(0.7569942 / (D_inv_raw + (-0.78704077 - (x2_c * 0.120769404)))) + -0.00023162967"
13,2.3067466e-6,"(0.6027355 / (D_inv_raw + (-0.5904219 - ((D_exp_raw + x2_c) * 0.23762539)))) / 0.80075383"
