Complexity,Loss,Equation
1,0.0041651786,"0.007319661"
3,0.003757549,"0.033199232 / x1"
5,0.003506925,"(0.064898804 / x1) + -0.025908068"
14,0.0034938622,"abs(abs(((-0.036601722 / (-0.9381618 - x1)) / abs(x1)) / 0.39650312)) + -0.0123912925"
15,0.0034924962,"(((0.07515441 / (x1 - -1.509849)) / abs(x1)) / abs(abs(abs(x1)))) + -0.0051526017"
20,0.0034861718,"abs(abs(((-0.05710131 / ((x1 + -0.27989656) - (x1 - -1.3198501))) / abs(x1)) / abs(abs(x1)))) + -0.007793742"
22,0.0034860156,"abs(abs((-0.4826422 / x1) * (((-0.05710131 / ((x1 + -0.27989656) - (x1 - -1.3198501))) / -0.47632328) / abs(x1)))) + -0.007793742"
23,0.0034860154,"(((-0.480045 / x1) * abs(abs(((-0.034052957 / ((x1 + -0.2843841) - x1)) / -0.3590485) / abs(abs(x1))))) * -0.22598638) + -0.007815116"
