Complexity,Loss,Equation
1,0.15261331,"1.6271286"
2,0.00045146156,"sqrt(x1)"
4,0.00037635368,"sqrt(x1 + 0.02496266)"
6,0.0003693401,"sqrt((x1 * 0.9937047) + 0.03799102)"
21,0.00036205485,"sqrt(abs((sqrt(sqrt(sqrt(abs(x1 + -1.768187) * 0.026876666) * 0.08561904) * 0.2580332) * 0.26709053) + x1) * 0.99066025)"
