Complexity,Loss,Equation
1,0.040621657,"x2_c"
3,0.0018220408,"D_lor_raw / D_inv_raw"
5,7.1521776e-5,"(D_lor_raw * 1.633983) + -1.6441567"
7,1.2880906e-5,"x2_c * ((D_lor_raw * 1.4809126) + -0.77198625)"
9,3.5944229e-6,"(x2_c * -0.1644223) + ((D_lor_raw * 1.783123) + -1.7817253)"
11,2.4286423e-6,"(((D_lor_raw * 1.6569761) + (-0.26859152 / D_inv_raw)) - 0.895976) * x2_c"
13,2.3273806e-6,"(x2_c / x2_c) * ((((D_lor_raw * 1.9998289) + -1.9998306) * D_inv_raw) + -0.9999032)"
