Complexity,Loss,Equation
1,0.15781769,"1.6214019"
2,0.00012663152,"sqrt(x1)"
4,2.2315193e-5,"sqrt(0.029361004 + x1)"
6,1.8469504e-5,"sqrt((x1 * 0.9952634) - -0.039142773)"
9,1.8370269e-5,"sqrt(sqrt(x1 * ((x1 + 0.08082598) / 1.0100937)))"
11,1.7942712e-5,"sqrt(sqrt((x1 / 2.099081) * (x1 + x1))) + 0.02862261"
29,1.7911621e-5,"sqrt(sqrt(sqrt(x1 * (sqrt(((sqrt((x1 + 0.3804803) * x1) * x1) / 0.15954363) / 0.35814086) + 0.23877037)) * (abs(x1) / 2.6898806)) / 0.8806867) + 0.0056245383"
