Complexity,Loss,Equation
1,0.0003071786,"0.0077893343"
3,0.000116834475,"0.02676937 / x1"
4,0.00011073684,"0.12754121 / exp(x1)"
5,3.4565055e-5,"(0.027033597 / x1) / x1"
6,1.6779179e-5,"0.24353905 / exp(x1 + x1)"
8,1.2870087e-5,"abs(0.09847818 / abs(exp(x1 * x1)))"
9,1.2749477e-5,"exp(log(0.10032718 / exp(abs(x1 * x1))))"
11,1.2683195e-5,"log(exp(0.102978684 / exp(abs((x1 * x1) / 0.96710664))))"
12,1.2629025e-5,"log(exp(0.10139833 / exp(x1 * (x1 / 0.9895938)))) + -0.00030488777"
