Complexity,Loss,Equation
1,0.17264733,"1.6084487"
2,0.003855065,"sqrt(x1)"
4,0.0038331556,"sqrt(x1 + 0.013119521)"
8,0.0038294569,"sqrt(exp(log(x1) * 0.99274176)) / 0.9939743"
10,0.0038284499,"abs(abs(sqrt(exp(log(x1) * 0.990907)))) / 0.9925477"
17,0.0038284466,"sqrt(sqrt(exp((log(x1) * 1.4813491) + log(sqrt(x1 * 0.576061) * 1.2027105))) * 1.0627595)"
20,0.0038280122,"log(abs(abs(exp(sqrt((x1 + x1) * 0.51037204))))) / abs(sqrt(exp(log(x1 + 0.4516426) * 0.012356615)))"
23,0.0038195532,"abs(exp(log(sqrt(((x1 + (log(x1 + x1) * 0.11746951)) + x1) * 0.4868655))) / abs(sqrt(exp(x1 * 6.5252185e-5))))"
