Complexity,Loss,Equation
1,0.00078657,"0.057997104"
3,1.1072124e-6,"D_exp_raw_r_0 * 0.15011707"
5,1.1072113e-6,"(D_exp_raw_r_0 / 1.2097719) * 0.18160732"
7,1.1063908e-6,"(D_exp_raw_r_0 * 0.15043157) + (-9.133615e-5 / x1_r_0)"
9,1.0954313e-6,"(D_exp_raw_r_0 * 0.1501285) + (-6.564567e-6 / (x1_r_0 - 0.32659256))"
