Complexity,Loss,Equation
1,0.00016496624,"0.0034704213"
3,0.00013071318,"0.01149667 / x1"
5,0.00011699352,"(0.020493463 / x1) + -0.006486312"
13,0.000116185925,"((2.8885727 / (x1 * -0.9697792)) * -1.1399106) / abs(exp(x1) / -0.010138213)"
16,0.000116049734,"((x1 / x1) + (x1 * -0.35815105)) * abs(abs(log(x1 * 0.30785537) * -0.019885017))"
18,0.00011598341,"(log(2.6861858 / (x1 * 0.8178155)) * 0.01399756) / abs(x1 / sqrt((x1 / x1) - 0.39440697))"
19,0.000115977615,"((log(2.2121158 / (x1 * 0.79394937)) * 0.019954288) / x1) / abs(log(x1 / exp(x1 - -0.49892384)))"
20,0.0001159776,"(log(2.2121158 / (x1 * 0.79394937)) * (0.019954288 / x1)) / abs(log(x1 / abs(exp(x1 - -0.49892384))))"
21,0.00011441055,"((x1 / x1) + (x1 * -0.36977047)) * abs(log(exp(abs(x1 / 3.3294816)) / (x1 * 0.80207294)) * 0.04109021)"
