Complexity,Loss,Equation
1,0.14480959,"0.36865598"
3,0.0014024598,"x3 / D_exp_x1"
5,7.152178e-5,"(D_lor_x2 * 1.633983) + -1.6441568"
7,2.8501701e-5,"(D_rat_x2 + 0.6331987) * (0.49373242 / D_inv_x2)"
9,2.7760152e-6,"(D_lor_x2 * 1.3782817) + ((D_rat_x3 * 0.1550278) - 1.5316514)"
13,2.4792912e-6,"((D_lor_x2 - 1.1009442) * 1.3079127) + (((-0.05407137 / D_rat_x2) - -0.18685262) * D_rat_x3)"
21,2.3972354e-6,"x1 * ((((x1 - -0.006625381) * (D_rat_x3 + -0.18049999)) / -1.2446976) * (((D_rat_x3 / 1.6224083) + D_lor_x1) / (D_rat_x3 / -0.6545145)))"
25,2.3972118e-6,"(((D_rat_x3 - -0.5784076) + -0.759466) * (((D_rat_x3 / 1.622438) + D_lor_x1) * (((x1 - -0.003490887) * (x1 - -0.0034842764)) / (D_rat_x3 / -0.6544556)))) / -1.2447693"
