Complexity,Loss,Equation
1,0.040621657,"x2_c"
3,0.0018220404,"x2_c * D_lor_raw_x2_c"
5,6.4755654e-6,"0.732293 / (D_inv_raw_x2_c - 0.8881987)"
9,2.7121766e-6,"(D_lor_raw_x2_c * ((x2_c * -0.3691769) + 2.2152686)) - 2.2144701"
11,2.4461685e-6,"(D_lor_raw_x2_c + -0.23989479) / ((D_inv_raw_x2_c - (0.25393897 / D_inv_raw_x2_c)) - 0.08376318)"
13,2.3282587e-6,"((D_lor_raw_x2_c + ((D_lor_raw_x2_c - (x2_c * 1.0000316)) - 1.0000006)) / x2_c) - D_inv_raw_x2_c"
15,2.3281298e-6,"((((D_lor_raw_x2_c + (D_lor_raw_x2_c - (x2_c * 0.09521574))) - 1.0000007) / x2_c) - D_inv_raw_x2_c) + -0.904816"
19,2.3259379e-6,"(((((D_lor_raw_x2_c + D_lor_raw_x2_c) - (x2_c * (x1_v_s * 1.7770718e-10))) - 3.000002) / x2_c) + D_inv_raw_x2_c) + (D_inv_raw_x2_v_s + -0.9999363)"
