Complexity,Loss,Equation
1,0.02426909,"0.025409795"
3,0.024204914,"0.04072788 / x1"
5,0.023223385,"abs(-0.015913416 / log(x1))"
6,0.02321098,"abs(-0.017401066 / abs(log(x1)))"
8,0.022994397,"abs(-0.039963834 - (-0.025420547 / abs(log(x1))))"
10,0.022977676,"abs(-0.04477151 - (-0.028865011 / abs(log(x1 * 1.0141944))))"
