Complexity,Loss,Equation
1,0.006038643,"0.065017514"
3,0.00073892286,"0.15197124 / x1"
4,0.00013176925,"0.49500412 / exp(x1)"
6,0.00013171507,"(0.49599734 / exp(x1)) + -0.00030960352"
8,0.00013168073,"((x1 * 0.0028658938) + 0.49225214) / exp(x1)"
20,0.00013163805,"abs(exp(-0.7031065 - (x1 + exp((x1 - ((x1 + exp(x1)) / 0.26899806)) / (exp(x1) - x1)))))"
29,0.00013061582,"abs(exp(-0.684753 - (x1 + exp((x1 - ((x1 + exp(x1)) - (x1 - (exp(x1 - x1) - x1)))) / (0.434621 / exp(x1 - x1))))))"
