Complexity,Loss,Equation
1,1.9295875e33,"-2.773761e16"
3,1.8480119e33,"m * -5.017593e15"
10,1.8339079e33,"(v_b * m) * (-5.885532e14 * square(1.2824142 / -0.4768353))"
11,7.129492e32,"m - square(square(square(square((v_b / -0.3133998) - 8.979483))))"
13,4.52558e32,"m * (m - square(square(square(square((v_b - -2.5288472) / -0.3133998)))))"
15,4.201978e32,"(-0.34314886 - square(square(square(square((0.7250626 - (v_b / -0.3133998)) / -0.3133998))))) * m"
