Complexity,Loss,Equation
1,18.620527,"1.8467015"
3,18.019827,"2.1419675 - x0"
4,17.24367,"log(x0) * -0.79572016"
5,17.06676,"0.33492535 / (x0 + 0.07877464)"
7,17.058271,"(0.41551256 / (x0 + 0.0931407)) + -0.25885448"
9,17.057386,"(0.35301593 / (x0 + 0.0838192)) - (x0 * 0.19511709)"
11,16.966349,"0.35301593 / sqrt(x0 + ((0.0838192 - sqrt(x0)) * 0.19511709))"
