Complexity,Loss,Equation
1,0.1797812,"1.6267371"
2,0.004085652,"sqrt(x1)"
4,0.00402562,"sqrt(x1 - -0.010818556)"
5,0.0040006842,"sqrt(abs(x1) + 0.035540424)"
6,0.003917846,"sqrt(x1 / 1.0544256) + 0.048876986"
15,0.0039017692,"sqrt(sqrt((x1 * x1) + abs(0.7773688 - (1.0875031 / sqrt(x1 + 0.9852396)))))"
26,0.0038758474,"abs(abs(sqrt(sqrt((x1 * (x1 + -0.5098529)) + ((0.8053303 - (1.2538309 / sqrt(sqrt(exp(x1 + x1) + 1.4680856) + 1.2038984))) / 0.33020166)))))"
